1.042255997070133617e+03 1.322019963259380981e-01 4.102247239309649902e+12
1.043232619178416599e+03 4.613902341893297843e-01 8.615696338030799805e+12
1.044209241286699353e+03 1.687756124507020505e-01 5.582394848043099609e+12
1.045185863394982562e+03 1.474763305627994729e-02 1.464419317359949951e+12
1.046162485503265316e+03 6.794445229500405137e-02 8.013215133280900391e+12
1.047139107611549207e+03 1.243528640982490344e-02 1.849043825568500061e+11
1.048115729719831961e+03 1.435068021530516436e-01 5.962333404444349609e+12
1.049092351828114943e+03 2.214714232493609006e-02 5.925540083378499756e+11
1.050068973936397697e+03 5.446860989427437100e-02 2.164271263821149658e+12
1.051045596044680906e+03 1.108641753272612829e-02 3.667862548422999268e+11
1.052022218152963660e+03 1.487095821075755109e-01 1.045274616324310156e+13
1.052998840261246414e+03 3.974281566743316785e-01 6.563883024737250977e+12
1.053975462369529396e+03 2.005960715799750826e-01 8.855709295461099609e+12
1.054952084477812150e+03 2.045142145086905824e-02 2.938148109420499878e+11
1.055928706586095359e+03 2.460465295530747665e-01 1.352470651164115234e+13
1.056905328694378113e+03 7.165833793661601225e-01 1.095860726070494922e+13
1.057881950802661322e+03 2.351656539444779981e-01 8.899551805313699219e+12
1.058858572910944076e+03 4.758295543594157767e-02 2.693656013052500305e+11
1.059835195019227058e+03 4.004470536849812912e-01 1.298036807168340039e+13
1.060811817127509812e+03 9.852523669437200926e-01 2.146461356977959766e+13
1.061788439235793021e+03 3.636935883766042044e-01 3.055560740049235156e+13
1.062765061344075775e+03 6.558072016751666233e-02 4.833085852340500488e+11
1.063741683452358757e+03 1.530773479953239091e-01 5.273779187049450195e+12
1.064718305560642420e+03 7.748545148568272145e-01 1.265254143016640039e+13
1.065694927668925402e+03 2.889277134745577569e-01 8.850642126477650391e+12
1.066671549777208156e+03 2.499004406304998482e-01 6.386790036975950195e+12
1.067648171885491365e+03 1.959328391762907295e-01 7.542494654486050781e+12
1.068624793993774119e+03 8.051077168146140162e-01 9.560116863947150391e+12
1.069601416102057101e+03 3.837596187197307440e-01 4.244494922837850586e+12
1.070578038210339855e+03 3.622676412779569227e-02 1.097967356154299927e+12
1.071554660318623064e+03 2.357822797168659945e-01 5.474374846170500000e+12
1.072531282426905818e+03 4.306103310509615256e-01 5.802312170048799805e+12
1.073507904535189027e+03 3.363693588376603927e-01 2.836347839588600098e+12
1.074484526643471781e+03 3.020181647675449499e-01 3.274190619780750000e+12
1.075461148751754763e+03 3.790064617242397960e-01 8.389321468559799805e+12
1.076437770860037517e+03 2.631835874773582606e-01 6.862890331944999023e+12
1.077414392968320726e+03 3.357141939544981413e-01 7.930316729934951172e+12
1.078391015076603480e+03 3.471731562247087344e-01 9.397225356848451172e+12
1.079367637184887371e+03 2.371696877047390351e-01 1.087559785284350000e+13
1.080344259293170126e+03 2.282029212645966809e-01 3.250116995837200195e+12
1.081320881401453107e+03 3.720694217848746765e-01 5.587801406758200195e+12
1.082297503509735861e+03 3.256426396721606165e-01 8.592471253020800781e+12
1.083274125618019070e+03 4.034145652145986194e-01 7.679128821424850586e+12
1.084250747726301825e+03 4.057397582313117534e-01 9.283059116466999512e+11
1.085227369834584806e+03 4.762534845779324844e-01 1.092434065718099854e+12
1.086203991942867560e+03 7.675834692907519408e-01 1.914049051606300049e+12
1.087180614051150769e+03 8.531659879501046762e-01 7.382966172525650391e+12
1.088157236159433523e+03 9.026116670734684044e-01 1.362028790991869922e+13
1.089133858267716732e+03 9.855863725704302469e-01 5.230632347440530469e+13
1.090110480375999487e+03 9.927931862852150680e-01 6.250510743374746094e+13
1.091087102484282468e+03 9.860745346402374212e-01 2.518604823655925000e+13
1.092063724592565222e+03 8.528705214341687491e-01 5.281377072572700195e+12
1.093040346700848431e+03 9.086237683542515153e-01 6.647374645843549805e+12
1.094016968809131185e+03 7.481212183497553125e-01 3.587773901072679688e+13
1.094993590917413940e+03 5.155505311974101224e-01 2.075451368795550049e+12
1.095970213025696921e+03 8.564546587361741015e-01 1.135730385316344922e+13
1.096946835133980585e+03 4.115977030689978444e-01 2.104080757870919922e+13
1.097923457242263567e+03 3.088010482638130494e-01 7.750997689405998535e+11
1.098900079350546321e+03 2.388911013193222299e-01 2.389859559279600098e+12
1.099876701458829530e+03 2.795241704456405962e-01 1.832139729297899902e+12
1.100853323567112284e+03 1.240573975823131142e-01 1.520396205003355078e+13
1.101829945675395265e+03 9.959790861092197856e-02 2.237915129010649902e+12
1.102806567783678020e+03 9.904679932685019894e-01 1.162319351819780078e+13
1.103783189891961229e+03 4.206672404712048507e-01 6.154740326171649414e+12
1.104759812000243983e+03 1.057641663348020955e-01 2.245103449692200195e+12
1.105736434108527192e+03 4.100561386380278256e-02 1.697520912062649902e+12
1.106713056216809946e+03 3.360610459514663806e-02 2.820256279745049805e+12
1.107689678325092927e+03 9.555900980178050341e-01 7.263424138532201172e+12
1.108666300433375682e+03 3.312950425857174030e-01 2.873251881579950195e+12
1.109642922541658891e+03 9.374767159539072470e-01 1.005695163404690039e+13
1.110619544649941645e+03 4.170702567989414411e-01 1.320580942065455078e+13
1.111596166758225536e+03 3.337486993050113593e-02 3.931916431216549805e+12
1.112572788866508290e+03 1.170432794213994848e-01 5.745234723902451172e+12
1.113549410974791272e+03 9.775959302699022135e-01 9.211140993044300781e+12
1.114526033083074026e+03 9.515691841270249585e-01 6.487887761885848633e+12
1.115502655191357235e+03 1.119818095397145524e-01 2.069040756028899902e+12
1.116479277299639989e+03 9.853165987950104898e-02 2.845111112165000000e+12
1.117455899407922971e+03 7.475302853178834861e-02 8.279297269182650391e+12
1.118432521516205725e+03 9.531107485579949357e-01 2.447902593862094922e+13
1.119409143624488934e+03 9.867040067828835026e-01 1.518849890142869922e+13
1.120385765732771688e+03 1.929267885358991741e-01 1.283827427456915039e+13
1.121362387841054897e+03 1.256760402348316430e-01 6.242058301717000000e+12
1.122339009949337651e+03 6.874092725100522383e-02 1.120035756433550049e+12
1.123315632057620633e+03 6.015955191860539869e-02 1.394294614631449951e+12
1.124292254165903387e+03 1.343216474185219000e-01 4.701675539413200195e+12
1.125268876274186596e+03 3.336330819726885943e-01 1.329044300908794922e+13
1.126245498382469350e+03 3.280962963914546004e-01 5.050911857995849609e+12
1.127222120490752332e+03 9.804349780969386918e-01 7.578844094791650391e+12
1.128198742599035768e+03 2.440424957928137295e-01 1.646449466713344727e+13
1.129175364707318977e+03 1.412586873578870195e-01 1.454002834972300049e+12
1.130151986815601731e+03 8.010739565535758278e-01 7.490160108980600586e+12
1.131128608923884940e+03 3.835926159063756530e-02 4.616142829170599609e+12
1.132105231032167694e+03 5.255450072581992205e-02 2.843835009332450684e+12
1.133081853140450676e+03 1.261513559343807427e-02 1.504114032883949951e+12
1.134058475248733430e+03 8.902534588851920491e-03 2.254560708090499878e+11
1.135035097357016639e+03 2.146628470125765825e-02 3.105110610257400391e+12
1.136011719465299393e+03 2.110658633403132006e-02 3.099699518156049805e+12
1.136988341573582147e+03 2.674999678840743744e-01 6.507468661792500000e+12
1.137964963681865356e+03 9.616792775201367383e-02 4.288613950551025000e+13
1.138941585790148110e+03 3.621391775753760589e-01 1.917061975411439844e+13
1.139918207898431092e+03 9.651477974898192702e-01 1.164136903470594922e+13
1.140894830006713846e+03 1.596289968269465342e-01 1.371347306938149902e+12
1.141871452114997055e+03 1.184820728903048376e-01 1.084038470432340039e+13
1.142848074223279809e+03 6.899785465616689595e-02 3.686129436554299805e+12
1.143824696331563700e+03 3.499479722004547599e-01 1.121235807858619922e+13
1.144801318439846455e+03 9.610241126369744036e-01 1.041077309094694922e+13
1.145777940548129436e+03 2.463548424392687786e-01 4.333022788996899414e+12
1.146754562656412190e+03 2.587258969978032536e-02 2.851046931580499878e+11
1.147731184764695399e+03 4.859781868633017421e-02 5.762203808788049805e+12
1.148707806872978153e+03 1.845894942384029291e-01 2.037273016597750000e+12
1.149684428981261135e+03 3.366519789833382625e-01 4.349899292595550293e+12
1.150661051089543889e+03 9.037421476561798006e-02 3.816727692364000244e+11
1.151637673197827098e+03 2.927687781817247398e-02 4.633880227107000122e+11
1.152614295306109852e+03 1.881993242809244099e-02 1.159535314793500061e+11
1.153590917414393061e+03 6.437316136325681171e-02 3.698935711858499756e+11
1.154567539522675816e+03 4.211040170599796711e-02 1.134482065247500000e+11
1.155544161630958797e+03 3.888596277121899453e-02 2.580462814355499878e+11
1.156520783739241551e+03 2.501188289248872793e-02 1.257702735616499786e+11
1.157497405847524760e+03 1.094510745988720897e-02 4.907105692544999695e+10
1.158474027955807514e+03 1.301337307143866570e-02 6.823179595240000153e+10
1.159450650064090496e+03 3.883457729018665455e-02 2.162619087133999939e+11
1.160427272172374160e+03 4.642678211271405314e-02 2.489703653259500122e+11
1.161403894280657141e+03 7.872255694153616756e-02 1.820043329257999878e+11
1.162380516388939895e+03 1.383168685687858890e-01 1.918184671932499695e+11
1.163357138497223104e+03 2.353455031280911672e-02 1.452875254608999939e+11
1.164333760605505859e+03 2.989350359056048775e-02 2.133479788473500366e+11
1.165310382713788840e+03 1.153604049175905276e-02 6.379364785684999847e+10
1.166287004822071594e+03 9.069537402207006327e-03 1.032663108838849976e+12
1.167263626930354803e+03 2.019449404570738613e-02 7.150802025675000000e+10
1.168240249038637558e+03 4.807111750574875192e-02 1.975903833163999939e+11
1.169216871146920766e+03 7.558804259856377605e-02 4.480039538962499390e+11
1.170193493255203521e+03 1.651657824081805559e-01 8.809048645203499756e+11
1.171170115363486502e+03 7.641021029508111850e-02 1.423737580604250244e+12
1.172146737471769256e+03 8.974474262297188476e-02 1.978484366340899902e+12
1.173123359580052465e+03 1.066634122528679479e-01 2.641141051551100098e+12
1.174099981688335220e+03 1.300438061225800690e-01 3.070072980857700195e+12
1.175076603796618656e+03 1.462302326477653847e-01 3.689057427996149902e+12
1.176053225904901865e+03 1.642023046388242924e-01 3.887700555793649414e+12
1.177029848013184619e+03 1.695207019256708969e-01 3.924237818390750488e+12
1.178006470121467601e+03 1.922459309122207527e-01 3.957060816551250488e+12
1.178983092229750582e+03 1.427360199375666272e-01 3.286716849720549805e+12
1.179959714338033564e+03 1.198052490268874531e-01 2.897672897990450195e+12
1.180936336446316318e+03 9.908405380059863432e-02 2.374031524525149902e+12
1.181912958554599300e+03 7.619182200069370137e-02 3.580375169756950000e+13
1.182889580662882054e+03 5.109001451639839236e-02 6.651405505912985156e+13
1.183866202771165263e+03 4.336934599129015772e-02 4.042099685515264844e+13
1.184842824879448017e+03 1.738113895918708129e-02 4.598631444556495312e+13
1.185819446987731226e+03 3.955397402463933787e-02 3.667106049481799805e+12
1.186796069096013980e+03 9.673316804336935110e-03 3.987323327745500488e+11
1.187772691204296962e+03 1.451639839163444343e-02 1.422434692613999939e+11
1.188749313312579716e+03 1.598088460105597311e-02 1.859815759668999939e+11
1.189725935420862925e+03 2.761969605487969368e-02 4.263536643656500244e+11
1.190702557529145679e+03 2.258391891371093127e-02 3.833378602143499756e+11
1.191679179637428660e+03 2.742700050100843959e-02 3.687727565744499512e+11
1.192655801745712324e+03 2.345747209126061369e-02 3.773614099091500244e+11
1.193632423853995306e+03 2.472926274681088929e-02 3.162488455183999634e+11
1.194609045962278060e+03 2.009172308364271659e-02 2.585763130663999939e+11
1.195585668070561269e+03 6.668550800971186077e-02 4.573631221074500122e+11
1.196562290178844023e+03 3.638092057089269138e-02 7.621500544581999512e+11
1.197538912287127005e+03 2.479349459810130732e-02 1.104883478192149902e+12
1.198515534395409759e+03 2.831340004881620701e-02 1.372664105240850098e+12
1.199492156503692968e+03 3.799956322341122711e-02 1.713687349311500000e+12
1.200468778611975722e+03 5.234895880169058296e-02 1.953525004238249756e+12
1.201445400720258931e+03 6.587618668345258943e-02 2.059465639491199951e+12
1.202422022828541685e+03 9.556414834988373463e-02 2.086177247434600098e+12
1.203398644936824667e+03 1.121873514638438846e-01 2.352212242148149902e+12
1.204375267045107421e+03 8.691854116619349147e-02 3.003367040702750000e+12
1.205351889153390630e+03 9.057975668974731220e-02 3.437694890502899902e+12
1.206328511261673384e+03 1.466541628662821339e-01 7.308928052427250000e+12
1.207305133369957275e+03 1.849748853461454512e-01 1.158500110580569922e+13
1.208281755478240029e+03 1.324717701013578552e-01 5.381986944301900391e+12
1.209258377586523011e+03 1.105044769600349447e-01 3.436478457908450195e+12
1.210234999694805765e+03 7.648728851662962847e-02 2.849300783240200195e+12
1.211211621803088974e+03 6.621019231016275763e-02 2.256134621016950195e+12
1.212188243911371728e+03 6.186811916293051550e-02 1.752056336622999756e+12
1.213164866019654710e+03 5.550916588517914446e-02 1.161652280288000000e+12
1.214141488127937464e+03 5.363359582749894355e-02 6.743875504549000244e+11
1.215118110236220673e+03 6.001824184576647764e-02 4.130061090992999878e+11
1.216094732344503427e+03 7.864547871998767148e-02 6.772533385530999756e+11
1.217071354452786636e+03 1.031049676913788071e-01 9.794831523893499756e+11
1.218047976561069390e+03 1.483113446295749038e-01 1.216671994978550049e+12
1.219024598669352144e+03 3.472759271867733588e-01 1.262263662799550049e+12
1.220001220777635126e+03 4.961268193671877769e-01 1.620258087789549805e+12
1.220977842885918108e+03 3.749727014632015520e-01 9.923067334740999756e+11
1.221954464994201089e+03 1.767789011214881134e-01 8.200512486365000000e+11
1.222931087102483843e+03 1.349254268206518115e-01 8.848564901165500488e+11
1.223907709210766825e+03 1.256888866050897280e-01 1.038556542474449829e+12
1.224884331319050489e+03 1.275901494032861128e-01 1.154187231774100098e+12
1.225860953427333470e+03 1.411816091363385373e-01 1.254272607780899902e+12
1.226837575535616224e+03 2.340351733617666297e-01 2.715219964236049805e+12
1.227814197643899433e+03 4.992998728209344650e-01 7.120631636137349609e+12
1.228790819752182188e+03 2.248243258867207162e-01 1.386728860153300293e+12
1.229767441860465169e+03 2.289351643693074423e-01 1.222006552874849854e+12
1.230744063968747923e+03 2.213172668062639015e-01 1.132385057808399902e+12
1.231720686077031132e+03 2.110144778592808468e-01 9.728369307892500000e+11
1.232697308185313886e+03 1.569697981835232459e-01 8.271478866644998779e+11
1.233673930293597095e+03 1.204475675397916334e-01 8.088203653858999023e+11
1.234650552401879850e+03 9.844173528769446790e-02 9.246190736894998779e+11
1.235627174510162831e+03 9.402258391891371581e-02 1.063828077256149902e+12
1.236603796618445585e+03 8.627622265328931117e-02 1.095367892759400146e+12
1.237580418726728794e+03 7.236360366378480347e-02 9.773898823263999023e+11
1.238557040835011549e+03 6.644142697480827364e-02 7.314565323070999756e+11
1.239533662943295440e+03 8.993743817684313191e-02 8.266711799840500488e+11
1.240510285051578194e+03 6.934470665313516302e-02 5.356047737275499878e+11
1.241486907159861175e+03 4.004213609444651212e-02 4.228467423814000244e+11
1.242463529268143930e+03 5.356936397620852552e-02 1.443404408068750000e+12
1.243440151376427139e+03 8.657168916922523827e-02 1.465080120563199951e+12
1.244416773484709893e+03 1.410402990634996023e-01 1.552880010324750000e+12
1.245393395592992874e+03 1.784232365145228261e-01 7.935753125923050781e+12
1.246370017701275628e+03 2.434772555014580731e-01 1.829284729123000244e+12
1.247346639809558837e+03 1.432241820073738292e-01 2.416743390900700684e+12
1.248323261917841592e+03 1.620055753246920083e-01 8.615716510706500977e+12
1.249299884026124801e+03 9.937952031653456142e-02 1.007212855738109961e+13
1.250276506134407555e+03 4.412728183651708908e-02 1.659264093107149902e+12
1.251253128242690536e+03 4.703056151484397845e-02 1.089000302341550049e+12
1.252229750350973291e+03 2.105520085299898356e-02 4.343143656824500122e+11
1.253206372459256499e+03 2.005318397286846507e-02 3.298988746374999390e+11
1.254182994567539254e+03 4.288118392148298347e-02 7.715821625885400391e+12
1.255159616675822235e+03 6.507971172745140309e-02 3.199651766131055469e+13
1.256136238784104989e+03 9.078529861387664435e-02 9.844158333348001709e+11
1.257112860892388881e+03 2.041288234009480673e-02 1.003584647475199951e+12
1.258089483000671635e+03 1.206274167234048025e-02 2.075377185327000427e+11
1.259066105108954616e+03 2.633505902907133656e-02 2.260100180645000000e+11
