9.659254760742187500e+02 -1.361676673014290806e+01
9.708021850585937500e+02 -1.341222521475472718e+01
9.756788940429687500e+02 -1.030660257725875084e+01
9.805556030273437500e+02 -2.125746178566207067e+00
9.854323120117187500e+02 4.574863755659762770e+06
9.903090209960937500e+02 2.184208847211001813e+07
9.951857299804687500e+02 3.089651677989316732e+07
1.000062438964843750e+03 2.698447789150699973e+07
1.004939147949218750e+03 3.345876013748667762e+07
1.009815856933593750e+03 2.316708234834372625e+07
1.014692565917968750e+03 2.073968488505967706e+07
1.019569274902343750e+03 1.923771549947572500e+07
1.024445983886718750e+03 2.026066828829571605e+07
1.029322692871093750e+03 1.906427086082732305e+07
1.034199401855468750e+03 1.832547203897289187e+07
1.039076110839843750e+03 1.791730071875570714e+07
1.043952819824218750e+03 2.034312362908735871e+07
1.048829528808593750e+03 2.099178762518123537e+07
1.053706237792968750e+03 1.855008308941869065e+07
1.058582946777343750e+03 2.043062308100787178e+07
1.063459655761718750e+03 1.864197306816323474e+07
1.068336364746093750e+03 1.804118550646246597e+07
1.073213073730468750e+03 2.001427230384383351e+07
1.078089782714843750e+03 1.731240002284420282e+07
1.082966491699218750e+03 1.706530232726261765e+07
1.087843200683593750e+03 1.596980083147757314e+07
1.092719909667968750e+03 1.486680699918564782e+07
1.097596618652343750e+03 1.393946978274654970e+07
1.102473327636718750e+03 1.317296182663651742e+07
1.107350036621093750e+03 1.332290673195133545e+07
1.112226745605468750e+03 1.539950313736344501e+07
1.117103454589843750e+03 1.631658454548205808e+07
1.121980163574218750e+03 1.655465841920902207e+07
1.126856872558593750e+03 1.613130164121627808e+07
1.131733581542968750e+03 1.446146963676551543e+07
1.136610290527343750e+03 1.360579159883559123e+07
1.141486999511718750e+03 1.238969205056970753e+07
1.146363708496093750e+03 1.112822297286971286e+07
1.151240417480468750e+03 8.835058352433348075e+06
1.156117126464843750e+03 9.752885470182487741e+06
1.160993835449218750e+03 1.106948672183817811e+07
1.165870544433593750e+03 1.150955944895676151e+07
1.170747253417968750e+03 1.129425028648563102e+07
1.175623962402343750e+03 1.083267710392601043e+07
1.180500671386718750e+03 1.027184633632707223e+07
1.185377380371093750e+03 1.029258610201350041e+07
1.190254089355468750e+03 9.465977656370919198e+06
1.195130798339843750e+03 8.215901677146014757e+06
1.200007507324218750e+03 6.772336686076508835e+06
1.204884216308593750e+03 5.904250195527216420e+06
1.209760925292968750e+03 5.902829790117111057e+06
1.214637634277343750e+03 5.954324122463302687e+06
1.219514343261718750e+03 6.759597543118068948e+06
1.224391052246093750e+03 7.031326564294256270e+06
1.229267761230468750e+03 7.055919358138276264e+06
1.234144470214843750e+03 7.094467866788390093e+06
1.239021179199218750e+03 6.539648047528248280e+06
1.243897888183593750e+03 5.681812520453917794e+06
1.248774597167968750e+03 5.034433650352288969e+06
1.253651306152343750e+03 4.239423949290221557e+06
1.258528015136718750e+03 3.897852394608567469e+06
1.263404724121093750e+03 3.367637367820424493e+06
1.268281433105468750e+03 1.611474173318177462e+06
1.273158142089843750e+03 1.465113968627959548e+05
1.278034851074218750e+03 1.142535347445659339e+06
1.282911560058593750e+03 2.258414610452872701e+06
1.287788269042968750e+03 2.514744407046486158e+06
1.292664978027343750e+03 2.344956740983237512e+06
1.297541687011718750e+03 2.137706525193394627e+06
1.302418395996093750e+03 1.974731097181379097e+06
1.307295104980468750e+03 1.844252358950915514e+06
1.312171813964843750e+03 1.402753947527679848e+06
1.317048522949218750e+03 1.040110138242995134e+06
1.321925231933593750e+03 9.257878795849845046e+05
1.326801940917968750e+03 1.140933946900634561e+06
1.331678649902343750e+03 1.345558594748907024e+06
1.336555358886718750e+03 1.338074018313019304e+06
1.341432067871093750e+03 1.401979413852202706e+06
1.346308776855468750e+03 1.427270251398528460e+06
1.351185485839843750e+03 1.335778424450053368e+06
1.356062194824218750e+03 1.086759245604647556e+06
1.360938903808593750e+03 8.373108335819593631e+05
1.365815612792968750e+03 5.234085339325560490e+05
1.370692321777343750e+03 2.759821383455918985e+05
1.375569030761718750e+03 5.307858224025459640e+04
1.380445739746093750e+03 1.176117853681079141e+05
1.385322448730468750e+03 2.247753593679397891e+05
1.390199157714843750e+03 3.055930674898195080e+06
1.395075866699218750e+03 3.593732138247321709e+05
1.399952575683593750e+03 3.825972139186328277e+05
